branch,species,species_code,grain,predictor,relative_contribution,relative_contribution_pct,raw_contribution,n_kept_models,n_algorithms,n_input_predictors,n_candidate_models,n_kept_models_total,n_kept_algorithms,sum_effective_model_weights,source_file
recent_noextrapol_weights_common,Gentiana dinarica,GD,200,bio12,0.12111070258618944,12.111070258618945,0.12111070258618944,45,5,10,270,215,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,200,bio06,0.11774133492004954,11.774133492004953,0.11774133492004954,45,5,10,270,215,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,200,depth_to_bedrock,0.10629614813724676,10.629614813724677,0.10629614813724676,44,5,10,270,215,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,200,soil_water_cap,0.09609417555222359,9.60941755522236,0.09609417555222359,45,5,10,270,215,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,200,HLI,0.08139396064839348,8.139396064839348,0.08139396064839348,42,5,10,270,215,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,200,bedrock,0.07758917586247921,7.758917586247921,0.07758917586247921,41,5,10,270,215,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,200,TWI,0.06669379539515864,6.669379539515864,0.06669379539515864,40,5,10,270,215,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,200,northness,0.05384911518901442,5.384911518901442,0.05384911518901442,38,5,10,270,215,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,bio14,0.13256936180768958,13.256936180768959,0.13256936180768958,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,bio12,0.118296665238846,11.8296665238846,0.118296665238846,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,bio06,0.11621757461762679,11.621757461762678,0.11621757461762679,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,TWI,0.10359383717579268,10.359383717579268,0.10359383717579268,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,depth_to_bedrock,0.0961961641200916,9.61961641200916,0.0961961641200916,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,landcover,0.09391478729075539,9.391478729075539,0.09391478729075539,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,soil_water_cap,0.08770831601845594,8.770831601845593,0.08770831601845594,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,bedrock,0.08691738388216992,8.691738388216992,0.08691738388216992,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,HLI,0.08626258039999825,8.626258039999826,0.08626258039999825,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana dinarica,GD,500,northness,0.07832332944857381,7.832332944857382,0.07832332944857381,45,5,10,270,225,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,bio14,0.13793510733070963,13.793510733070963,0.13793510733070963,50,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,landcover,0.13281857787489282,13.281857787489281,0.13281857787489282,50,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,bedrock,0.11876195897803478,11.876195897803479,0.11876195897803478,50,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,bio12,0.10316402883789433,10.316402883789433,0.10316402883789433,49,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,bio06,0.09629640506932743,9.629640506932743,0.09629640506932743,50,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,soil_water_cap,0.08533050844698897,8.533050844698897,0.08533050844698897,46,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,northness,0.08208278907807318,8.208278907807317,0.08208278907807318,47,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,TWI,0.06448605775627522,6.448605775627522,0.06448605775627522,45,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,dem_range,0.06254065538745712,6.254065538745712,0.06254065538745712,45,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,HLI,0.062325896347234816,6.232589634723482,0.062325896347234816,45,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,100,eastness,0.0542580148931117,5.42580148931117,0.0542580148931117,41,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,bio12,0.1324122636520614,13.24122636520614,0.13241226365206138,50,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,bio14,0.1288792749422431,12.88792749422431,0.12887927494224308,50,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,northness,0.0984526691673915,9.845266916739149,0.09845266916739148,47,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
