branch,species,species_code,grain,predictor,relative_contribution,relative_contribution_pct,raw_contribution,n_kept_models,n_algorithms,n_input_predictors,n_candidate_models,n_kept_models_total,n_kept_algorithms,sum_effective_model_weights,source_file
recent_extrapol_weights_all_selected,Gentiana dinarica,GD,500,bio18,0.12897380536345812,12.897380536345812,0.12897380536345812,40,5,9,216,173,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana dinarica,GD,500,bio10,0.12193225715876163,12.193225715876164,0.12193225715876163,40,5,9,216,173,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana dinarica,GD,500,bedrock,0.10036943060670414,10.036943060670414,0.10036943060670414,39,5,9,216,173,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana dinarica,GD,500,dem_sd,0.0865284293717488,8.65284293717488,0.0865284293717488,36,5,9,216,173,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana dinarica,GD,500,northness,0.08552633624538741,8.55263362453874,0.08552633624538741,37,5,9,216,173,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana dinarica,GD,500,eastness,0.06336830260837538,6.336830260837538,0.06336830260837538,34,5,9,216,173,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,bio18,0.16948764082411938,16.948764082411937,0.16948764082411938,40,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,bio10,0.1462912043038685,14.62912043038685,0.1462912043038685,40,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,bedrock,0.13380786206718248,13.380786206718248,0.13380786206718248,40,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,bio04,0.13014721065865661,13.014721065865661,0.13014721065865661,36,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,bio19,0.10644599294235989,10.644599294235988,0.10644599294235989,36,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,northness,0.09592576675688429,9.592576675688429,0.09592576675688429,38,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,TPI,0.07557868412833225,7.557868412833225,0.07557868412833225,33,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,dem_sd,0.07217587408407063,7.217587408407063,0.07217587408407063,32,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,100,eastness,0.07013976423452602,7.013976423452601,0.07013976423452602,31,5,9,216,163,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,bio18,0.19208775634739056,19.208775634739055,0.19208775634739053,45,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,bio10,0.13827837402838597,13.827837402838597,0.13827837402838594,44,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,northness,0.10279847411782389,10.27984741178239,0.10279847411782388,43,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,bedrock,0.09166531103418002,9.166531103418002,0.09166531103418,43,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,dem_sd,0.08890962886491997,8.890962886491998,0.08890962886491996,40,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,TPI,0.08454287432890793,8.454287432890792,0.08454287432890792,42,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,slope,0.08364488203892459,8.364488203892458,0.08364488203892458,44,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,bio19,0.08075201023940519,8.075201023940519,0.08075201023940518,42,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,bio04,0.07543855212066963,7.543855212066964,0.07543855212066962,38,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,1000,eastness,0.061882136879392285,6.188213687939228,0.06188213687939228,35,5,10,270,208,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,bio18,0.1624151575093869,16.24151575093869,0.16241515750938693,40,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,bio10,0.1475534859314926,14.75534859314926,0.14755348593149262,40,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,bio04,0.14517491240120436,14.517491240120437,0.1451749124012044,36,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,bedrock,0.12799468267519692,12.799468267519693,0.12799468267519695,40,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,bio19,0.11743369144314501,11.743369144314501,0.11743369144314504,37,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,northness,0.08883283641869245,8.883283641869246,0.08883283641869247,38,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,TPI,0.07640847353439764,7.6408473534397645,0.07640847353439766,36,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,dem_sd,0.07071923329462163,7.071923329462162,0.07071923329462164,31,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,200,eastness,0.06346752679186243,6.346752679186244,0.06346752679186245,30,5,9,216,164,5,1.0000000000000002,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,bio18,0.17079172736578205,17.079172736578204,0.17079172736578205,40,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,bio10,0.16833047143490618,16.833047143490617,0.16833047143490618,40,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,bio19,0.11911924920007534,11.911924920007534,0.11911924920007534,38,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,northness,0.114935819157773,11.4935819157773,0.114935819157773,39,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,bedrock,0.11200298887782781,11.20029888778278,0.11200298887782781,36,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,TPI,0.10318440276860752,10.318440276860752,0.10318440276860752,37,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,eastness,0.07904738914135644,7.904738914135644,0.07904738914135644,33,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,bio04,0.06983902255461624,6.983902255461624,0.06983902255461624,29,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Gentiana tergestina,GT,500,dem_sd,0.06274892949905546,6.274892949905546,0.06274892949905546,28,5,9,216,160,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,bio10,0.15069806249412088,15.069806249412087,0.15069806249412088,40,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,bio19,0.14245835108179772,14.245835108179772,0.14245835108179772,40,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,bio04,0.13659441005932735,13.659441005932734,0.13659441005932735,40,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,bedrock,0.12005348769161563,12.005348769161563,0.12005348769161563,40,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,bio18,0.11720635656080215,11.720635656080216,0.11720635656080215,39,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,TPI,0.09801530493468663,9.801530493468663,0.09801530493468663,40,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,dem_sd,0.08907375062996534,8.907375062996534,0.08907375062996534,39,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,northness,0.07543906976648729,7.543906976648729,0.07543906976648729,36,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,100,eastness,0.07046120678119697,7.0461206781196966,0.07046120678119697,34,5,9,216,174,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/100/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,bio10,0.14786916520323173,14.786916520323173,0.14786916520323173,50,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,bio19,0.1415746749632472,14.157467496324719,0.1415746749632472,50,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,bedrock,0.12058406635376329,12.058406635376329,0.12058406635376329,50,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,TPI,0.10455775152115113,10.455775152115113,0.10455775152115113,48,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,bio04,0.09819793014215485,9.819793014215485,0.09819793014215485,47,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,slope,0.07406476327631455,7.406476327631455,0.07406476327631455,48,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,eastness,0.06948424588841547,6.948424588841546,0.06948424588841547,44,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,bio18,0.0691355126230326,6.913551262303259,0.0691355126230326,45,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,northness,0.0648062208338155,6.48062208338155,0.0648062208338155,43,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,dem_sd,0.06234143361698726,6.2341433616987265,0.06234143361698726,41,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,1000,TRI,0.04738423557788651,4.738423557788652,0.04738423557788651,34,5,11,330,250,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/1000/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,200,bio19,0.15212326692023434,15.212326692023433,0.15212326692023434,40,5,9,216,172,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,200,bio10,0.13824932669633777,13.824932669633776,0.13824932669633777,40,5,9,216,172,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,200,bedrock,0.12792894435593657,12.792894435593658,0.12792894435593657,40,5,9,216,172,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/200/esm_fit_bivariate.rds
recent_extrapol_weights_all_selected,Primula kitaibeliana,PK,200,bio04,0.11839454383518595,11.839454383518595,0.11839454383518595,40,5,9,216,172,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_extrapol_weights_all_selected/PK/200/esm_fit_bivariate.rds
