branch,species,species_code,grain,predictor,relative_contribution,relative_contribution_pct,raw_contribution,n_kept_models,n_algorithms,n_input_predictors,n_candidate_models,n_kept_models_total,n_kept_algorithms,sum_effective_model_weights,source_file
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,bio06,0.09503955188528594,9.503955188528595,0.09503955188528594,60,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,bio07,0.09306931977761947,9.306931977761947,0.09306931977761947,60,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,TWI,0.08369521724384503,8.369521724384503,0.08369521724384503,60,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,depth_to_bedrock,0.0766752196355808,7.66752196355808,0.0766752196355808,57,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,landcover,0.07284722607331778,7.284722607331778,0.07284722607331778,59,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,soil_water_cap,0.0694726078876549,6.94726078876549,0.0694726078876549,60,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,bedrock,0.06888019914095969,6.8880199140959695,0.06888019914095969,60,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,HLI,0.06757044897085614,6.757044897085613,0.06757044897085614,60,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,dem_range,0.06529049844297971,6.529049844297971,0.06529049844297971,59,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,northness,0.05838169287163282,5.838169287163282,0.05838169287163282,57,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
